Time,DriverNumber,LapTime,LapNumber,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Stint,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate
0 days 00:34:28.811000,44,,1,0 days 00:00:06.751000,,,0 days 00:00:32.547000,0 days 00:00:26.867000,,0 days 00:34:01.999000,0 days 00:34:28.993000,272.0,163.0,292.0,237.0,False,MEDIUM,5.0,False,1,0 days 00:33:02.841000,Mercedes,HAM,1,False,2021-05-02 14:03:02.851
0 days 00:36:17.018000,44,0 days 00:01:48.207000,2,,0 days 00:36:13.985000,0 days 00:00:24.817000,0 days 00:00:42.433000,0 days 00:00:40.957000,0 days 00:34:53.628000,0 days 00:35:36.061000,0 days 00:36:17.018000,273.0,151.0,,282.0,False,MEDIUM,6.0,False,1,0 days 00:34:28.811000,Mercedes,HAM,4,False,2021-05-02 14:04:28.821
0 days 00:38:39.642000,44,0 days 00:02:22.624000,3,0 days 00:36:36.400000,0 days 00:38:36.661000,0 days 00:00:51.248000,0 days 00:00:45.116000,0 days 00:00:46.260000,0 days 00:37:08.266000,0 days 00:37:53.382000,0 days 00:38:39.642000,231.0,104.0,,,False,MEDIUM,7.0,False,2,0 days 00:36:17.018000,Mercedes,HAM,4,False,2021-05-02 14:06:17.028
0 days 00:40:54.867000,44,0 days 00:02:15.225000,4,0 days 00:38:58.790000,,0 days 00:00:49.652000,0 days 00:00:44.450000,0 days 00:00:41.123000,0 days 00:39:29.294000,0 days 00:40:13.744000,0 days 00:40:54.867000,217.0,169.0,232.0,,False,MEDIUM,8.0,False,3,0 days 00:38:39.642000,Mercedes,HAM,4,False,2021-05-02 14:08:39.652
0 days 00:42:55.577000,44,0 days 00:02:00.710000,5,,,0 days 00:00:35.643000,0 days 00:00:44.523000,0 days 00:00:40.544000,0 days 00:41:30.510000,0 days 00:42:15.033000,0 days 00:42:55.577000,195.0,144.0,205.0,145.0,False,MEDIUM,9.0,False,3,0 days 00:40:54.867000,Mercedes,HAM,4,False,2021-05-02 14:10:54.877
0 days 00:45:05.074000,44,0 days 00:02:09.497000,6,,,0 days 00:00:35.041000,0 days 00:00:45.188000,0 days 00:00:49.268000,0 days 00:43:30.618000,0 days 00:44:15.806000,0 days 00:45:05.074000,212.0,118.0,235.0,195.0,False,MEDIUM,10.0,False,3,0 days 00:42:55.577000,Mercedes,HAM,4,False,2021-05-02 14:12:55.587
0 days 00:46:29.824000,44,0 days 00:01:24.750000,7,,,0 days 00:00:25.917000,0 days 00:00:32.162000,0 days 00:00:26.671000,0 days 00:45:30.991000,0 days 00:46:03.153000,0 days 00:46:29.824000,274.0,179.0,295.0,287.0,False,MEDIUM,11.0,False,3,0 days 00:45:05.074000,Mercedes,HAM,1,False,2021-05-02 14:15:05.084
0 days 00:47:52.857000,44,0 days 00:01:23.033000,8,,,0 days 00:00:24.349000,0 days 00:00:32.054000,0 days 00:00:26.630000,0 days 00:46:54.173000,0 days 00:47:26.227000,0 days 00:47:52.857000,278.0,171.0,299.0,310.0,False,MEDIUM,12.0,False,3,0 days 00:46:29.824000,Mercedes,HAM,1,True,2021-05-02 14:16:29.834
0 days 00:49:16.408000,44,0 days 00:01:23.551000,9,,,0 days 00:00:24.302000,0 days 00:00:32.565000,0 days 00:00:26.684000,0 days 00:48:17.159000,0 days 00:48:49.724000,0 days 00:49:16.408000,280.0,180.0,299.0,304.0,False,MEDIUM,13.0,False,3,0 days 00:47:52.857000,Mercedes,HAM,1,True,2021-05-02 14:17:52.867
0 days 00:50:39.452000,44,0 days 00:01:23.044000,10,,,0 days 00:00:24.090000,0 days 00:00:32.232000,0 days 00:00:26.722000,0 days 00:49:40.498000,0 days 00:50:12.730000,0 days 00:50:39.452000,282.0,180.0,304.0,302.0,False,MEDIUM,14.0,False,3,0 days 00:49:16.408000,Mercedes,HAM,1,True,2021-05-02 14:19:16.418
0 days 00:52:02.603000,44,0 days 00:01:23.151000,11,,,0 days 00:00:24.605000,0 days 00:00:31.994000,0 days 00:00:26.552000,0 days 00:51:04.057000,0 days 00:51:36.051000,0 days 00:52:02.603000,263.0,171.0,294.0,311.0,False,MEDIUM,15.0,False,3,0 days 00:50:39.452000,Mercedes,HAM,1,True,2021-05-02 14:20:39.462
0 days 00:53:24.886000,44,0 days 00:01:22.283000,12,,,0 days 00:00:23.967000,0 days 00:00:31.820000,0 days 00:00:26.496000,0 days 00:52:26.570000,0 days 00:52:58.390000,0 days 00:53:24.886000,277.0,184.0,299.0,306.0,False,MEDIUM,16.0,False,3,0 days 00:52:02.603000,Mercedes,HAM,1,True,2021-05-02 14:22:02.613
0 days 00:54:47.962000,44,0 days 00:01:23.076000,13,,,0 days 00:00:24.189000,0 days 00:00:32.134000,0 days 00:00:26.753000,0 days 00:53:49.075000,0 days 00:54:21.209000,0 days 00:54:47.962000,279.0,185.0,296.0,319.0,False,MEDIUM,17.0,False,3,0 days 00:53:24.886000,Mercedes,HAM,1,True,2021-05-02 14:23:24.896
0 days 00:56:10.580000,44,0 days 00:01:22.618000,14,,,0 days 00:00:23.981000,0 days 00:00:31.856000,0 days 00:00:26.781000,0 days 00:55:11.943000,0 days 00:55:43.799000,0 days 00:56:10.580000,277.0,185.0,298.0,316.0,False,MEDIUM,18.0,False,3,0 days 00:54:47.962000,Mercedes,HAM,1,True,2021-05-02 14:24:47.972
0 days 00:57:33.503000,44,0 days 00:01:22.923000,15,,,0 days 00:00:24.041000,0 days 00:00:32.061000,0 days 00:00:26.821000,0 days 00:56:34.621000,0 days 00:57:06.682000,0 days 00:57:33.503000,280.0,181.0,298.0,321.0,False,MEDIUM,19.0,False,3,0 days 00:56:10.580000,Mercedes,HAM,1,True,2021-05-02 14:26:10.590
0 days 00:58:56.159000,44,0 days 00:01:22.656000,16,,,0 days 00:00:23.885000,0 days 00:00:32.114000,0 days 00:00:26.657000,0 days 00:57:57.388000,0 days 00:58:29.502000,0 days 00:58:56.159000,281.0,182.0,296.0,,False,MEDIUM,20.0,False,3,0 days 00:57:33.503000,Mercedes,HAM,1,True,2021-05-02 14:27:33.513
0 days 01:00:19.276000,44,0 days 00:01:23.117000,17,,,0 days 00:00:23.868000,0 days 00:00:32.160000,0 days 00:00:27.089000,0 days 00:59:20.027000,0 days 00:59:52.187000,0 days 01:00:19.276000,283.0,182.0,294.0,313.0,False,MEDIUM,21.0,False,3,0 days 00:58:56.159000,Mercedes,HAM,1,True,2021-05-02 14:28:56.169
0 days 01:01:41.998000,44,0 days 00:01:22.722000,18,,,0 days 00:00:24.163000,0 days 00:00:31.813000,0 days 00:00:26.746000,0 days 01:00:43.439000,0 days 01:01:15.252000,0 days 01:01:41.998000,277.0,181.0,297.0,296.0,False,MEDIUM,22.0,False,3,0 days 01:00:19.276000,Mercedes,HAM,1,True,2021-05-02 14:30:19.286
0 days 01:03:04.728000,44,0 days 00:01:22.730000,19,,,0 days 00:00:23.976000,0 days 00:00:31.998000,0 days 00:00:26.756000,0 days 01:02:05.974000,0 days 01:02:37.972000,0 days 01:03:04.728000,283.0,178.0,300.0,315.0,False,MEDIUM,23.0,False,3,0 days 01:01:41.998000,Mercedes,HAM,1,True,2021-05-02 14:31:42.008
